Date,County Name,Partially Vaccinated,Fully Vaccinated,First Booster Dose,Second Booster Dose
12/22/2021,Delaware,1044,362,2283,
10/23/2021,Carbon,24,24,149,
06/27/2022,Crawford,3,5,7,12
05/24/2021,Bedford,42,50,,
08/11/2021,Susquehanna,27,15,,
02/01/2021,Mckean,23,12,,
03/25/2022,Cumberland,76,58,65,
11/05/2021,Lebanon,130,79,324,
02/01/2021,Montour,6,5,,
12/19/2021,Cambria,45,37,83,
11/27/2021,Cambria,88,45,120,
02/01/2021,Perry,13,2,,
02/17/2022,Philadelphia,745,997,857,
07/08/2022,Wayne,4,3,6,8
03/11/2021,Philadelphia,13467,3148,,
11/20/2021,Montour,109,4,28,
02/01/2021,Sullivan,3,,,
08/15/2021,Luzerne,125,76,30,
01/28/2021,Mercer,680,235,,
06/01/2021,Mifflin,31,38,,
02/01/2021,Venango,307,27,,
02/01/2021,Warren,44,31,,
04/24/2022,Delaware,41,49,42,173
03/27/2022,Beaver,4,6,13,
02/26/2022,Northampton,50,97,98,
10/07/2021,Mifflin,15,24,15,
04/01/2022,Somerset,6,13,20,46
04/12/2022,Cumberland,41,72,91,344
04/03/2021,Delaware,2359,2678,,
06/03/2022,Beaver,15,17,32,73
02/02/2021,Bedford,81,10,,
03/17/2021,Bucks,4786,2556,,
01/25/2021,Mifflin,216,19,,
02/02/2021,Bradford,30,135,,
03/21/2022,Mercer,8,5,12,
04/20/2021,Wyoming,92,200,,
12/03/2021,Lehigh,474,447,2261,
02/02/2021,Cameron,19,1,,
04/05/2022,Cumberland,50,76,72,349
06/28/2021,Erie,106,136,,
01/05/2021,Warren,123,,,
05/24/2022,Lawrence,11,19,16,34
08/16/2021,Elk,14,16,1,
06/11/2022,Allegheny,78,64,125,280
04/23/2022,Schuylkill,2,10,15,30
02/02/2021,Elk,140,39,,
02/02/2021,Forest,42,2,,
02/02/2021,Fulton,4,1,,
02/02/2021,Greene,101,10,,
05/16/2022,Allegheny,183,175,257,1005
10/05/2021,Lebanon,67,68,184,
02/02/2021,Jefferson,414,12,,
02/02/2021,Juniata,51,17,,
09/08/2021,Franklin,95,141,25,
10/29/2021,Indiana,61,28,209,
05/26/2021,Wayne,183,77,,
04/26/2021,Perry,81,300,,
09/05/2021,Mercer,49,32,7,
12/23/2021,Clearfield,41,56,100,
06/12/2022,Beaver,4,3,2,17
12/07/2021,Carbon,108,96,203,
07/11/2021,Montgomery,195,241,,
06/18/2022,Wyoming,1,,1,4
05/02/2022,Delaware,87,111,95,406
04/08/2021,Juniata,57,48,,
08/29/2021,Chester,162,208,37,
02/02/2021,Potter,6,4,,
01/15/2021,Dauphin,393,23,,
02/02/2021,Snyder,57,61,,
02/02/2021,Sullivan,5,4,,
02/02/2021,Susquehanna,26,44,,
02/02/2021,Tioga,246,42,,
02/02/2021,Union,78,127,,
02/02/2021,Venango,91,12,,
02/02/2021,Warren,108,132,,
01/27/2021,Columbia,299,263,,
09/23/2021,Chester,187,216,117,
01/21/2021,Lawrence,241,122,,
06/02/2021,Union,42,21,,
06/17/2022,Northumberland,4,8,7,32
03/10/2021,Allegheny,6536,5577,,
01/29/2021,Northumberland,459,99,,
10/25/2021,Bradford,54,38,162,
10/25/2021,Dauphin,236,127,801,
06/28/2022,Mercer,10,5,8,20
01/06/2022,Montgomery,1267,508,2940,
12/09/2021,Bradford,71,41,119,
02/03/2021,Cameron,27,13,,
06/18/2022,Tioga,,1,2,
04/30/2021,Beaver,302,410,,
10/20/2021,Schuylkill,55,65,282,
02/03/2021,Clearfield,140,316,,
02/03/2021,Clinton,162,19,,
05/03/2022,Lycoming,6,13,17,74
01/11/2022,Chester,882,385,1631,
07/20/2021,Allegheny,877,728,,
12/08/2021,Dauphin,327,188,935,
12/18/2020,Allegheny,1568,,,
02/03/2021,Forest,79,103,,
11/06/2021,Bucks,763,141,1216,
02/03/2021,Fulton,12,5,,
02/03/2021,Greene,230,49,,
02/03/2021,Huntingdon,74,135,,
02/03/2021,Juniata,99,68,,
01/23/2022,Schuylkill,25,22,39,
01/15/2022,Bucks,539,124,977,
10/23/2021,Butler,114,58,242,
02/03/2021,Lebanon,174,68,,
07/06/2021,Fayette,47,63,,
02/03/2021,Mckean,26,14,,
02/03/2021,Mercer,457,413,,
02/10/2022,Northumberland,22,24,43,
02/02/2021,Cambria,184,52,,
12/20/2021,Cambria,130,85,329,
02/10/2022,Cumberland,106,108,140,
02/03/2021,Potter,9,4,,
05/13/2021,Clearfield,56,137,,
02/03/2021,Sullivan,11,8,,
03/25/2021,Susquehanna,227,143,,
05/02/2022,Wayne,6,4,6,31
06/23/2022,Snyder,3,1,7,12
12/14/2020,Montgomery,3,1,,
03/06/2022,Carbon,2,4,5,
04/02/2022,Delaware,78,98,129,436
04/25/2021,Northampton,684,336,,
10/30/2021,Philadelphia,796,665,2123,
05/13/2022,Philadelphia,259,224,350,
03/27/2022,Out-of-State,381,20,10,
08/27/2021,Indiana,59,45,8,
09/06/2021,Montgomery,125,179,56,
02/04/2021,Bedford,60,113,,
10/21/2021,Juniata,12,12,45,
05/19/2022,Centre,13,13,23,105
02/04/2021,Bradford,95,25,,
01/30/2021,Philadelphia,1143,480,,
06/22/2021,Lancaster,274,589,,
05/26/2022,Westmoreland,32,48,73,213
02/04/2021,Cameron,23,9,,
05/03/2022,Huntingdon,5,3,4,19
07/20/2021,Luzerne,262,232,,
02/04/2021,Clarion,368,104,,
02/23/2022,York,85,165,168,
07/10/2022,Luzerne,3,5,5,15
08/04/2021,Wayne,51,32,,
05/02/2022,Lebanon,9,8,19,64
09/22/2021,Lancaster,304,259,106,
02/04/2021,Elk,100,74,,
02/04/2021,Forest,24,9,,
03/30/2021,Centre,478,333,,
02/04/2021,Fulton,12,4,,
02/04/2021,Greene,63,8,,
02/04/2021,Huntingdon,114,24,,
08/14/2021,Philadelphia,1429,987,98,
02/04/2021,Jefferson,111,27,,
01/23/2021,Philadelphia,2140,152,,
10/13/2021,Northumberland,61,73,176,
06/25/2021,Cambria,56,99,,
02/16/2021,Chester,1726,1693,,
11/14/2021,Lehigh,167,74,263,
10/16/2021,Out-of-State,379,185,127,
05/13/2021,Juniata,11,101,,
02/04/2021,Mckean,67,212,,
03/20/2021,Cambria,659,711,,
01/21/2022,Northampton,201,112,483,
04/23/2022,Somerset,3,4,2,15
04/02/2021,Erie,1625,598,,
11/06/2021,Snyder,43,10,95,
12/29/2020,Montour,228,,,
03/02/2021,Pike,152,49,,
02/04/2021,Potter,29,4,,
01/08/2021,Cambria,189,220,,
02/23/2021,Lackawanna,287,820,,
07/02/2021,York,295,553,,
07/07/2021,Schuylkill,79,111,,
04/02/2022,Lancaster,53,42,72,259
02/04/2021,Venango,130,15,,
05/09/2021,Snyder,9,16,,
11/29/2021,Blair,143,94,322,
02/04/2021,Wyoming,112,94,,
03/22/2022,Lackawanna,27,24,52,
02/08/2022,Bucks,167,252,217,
10/07/2021,Lancaster,245,279,658,
02/05/2021,Armstrong,257,115,,
01/07/2022,Washington,233,113,421,
02/05/2021,Bedford,49,59,,
02/27/2021,Beaver,310,183,,
05/22/2022,Carbon,,6,3,14
05/05/2021,Lebanon,111,874,,
09/18/2021,Washington,94,117,13,
02/05/2021,Cameron,32,6,,
04/07/2021,Butler,843,1234,,
04/13/2022,Lackawanna,20,34,54,337
12/05/2021,Lawrence,36,28,165,
02/05/2021,Clarion,568,36,,
07/03/2021,Chester,188,219,,
02/05/2021,Clinton,214,18,,
02/05/2021,Columbia,311,147,,
12/15/2020,Carbon,,1,,
03/23/2021,Lebanon,398,473,,
02/05/2021,Elk,87,51,,
01/14/2022,Fulton,9,6,11,
03/17/2022,Franklin,7,18,22,
02/05/2021,Forest,32,8,,
08/09/2021,Beaver,106,78,,
02/05/2021,Fulton,71,23,,
02/05/2021,Greene,206,10,,
11/09/2021,Berks,382,169,1406,
04/03/2022,York,19,22,24,88
10/05/2021,Somerset,46,33,60,
05/23/2022,Tioga,2,3,5,30
10/18/2021,Cambria,71,65,156,
08/22/2021,Chester,193,223,56,
06/24/2022,Erie,16,25,29,67
10/15/2021,Chester,483,202,854,
10/23/2021,Clearfield,29,28,60,
04/04/2021,Cumberland,120,215,,
04/07/2021,Northampton,1318,1296,,
02/05/2021,Perry,114,65,,
12/21/2020,Cambria,221,,,
10/01/2021,Berks,261,371,426,
01/04/2022,Clearfield,42,22,112,
06/18/2022,Mercer,1,3,5,4
02/05/2021,Snyder,123,57,,
02/05/2021,Sullivan,57,5,,
03/12/2021,Blair,607,538,,
02/05/2021,Tioga,40,83,,
05/08/2021,Juniata,59,55,,
04/03/2022,Luzerne,13,19,27,110
02/05/2021,Warren,25,20,,
06/20/2022,Northumberland,3,7,11,37
06/11/2022,Franklin,3,,3,12
01/23/2021,York,781,250,,
04/14/2021,Lycoming,459,382,,
04/29/2021,Carbon,226,669,,
07/06/2022,Clarion,1,5,5,5
06/08/2021,Union,34,186,,
04/19/2021,Chester,2576,3532,,
02/06/2021,Bedford,20,2,,
08/12/2021,Franklin,131,110,,
02/06/2021,Blair,497,11,,
10/25/2021,Northampton,163,118,1014,
11/08/2021,York,390,200,1074,
02/06/2021,Cameron,13,,,
12/23/2020,Westmoreland,488,,,
05/27/2021,Carbon,144,196,,
02/06/2021,Clarion,32,4,,
02/06/2021,Clearfield,92,6,,
08/02/2021,Luzerne,319,193,,
03/26/2021,Pike,139,394,,
05/04/2022,Greene,4,8,14,57
08/19/2021,Cambria,90,89,20,
04/06/2021,Delaware,3065,3711,,
02/06/2021,Elk,32,,,
12/23/2021,Perry,36,15,88,
12/17/2021,Bucks,1151,529,2710,
02/06/2021,Forest,5,,,
01/20/2021,Chester,1240,322,,
02/06/2021,Fulton,8,1,,
02/06/2021,Greene,14,4,,
02/06/2021,Huntingdon,185,8,,
03/18/2022,Northampton,43,43,100,
02/06/2021,Juniata,55,72,,
04/17/2021,Northampton,818,1479,,
03/25/2021,Columbia,447,170,,
02/06/2021,Lawrence,155,18,,
03/01/2021,Philadelphia,6333,2036,,
02/23/2021,Washington,342,1296,,
02/11/2022,Lebanon,39,52,66,
12/23/2021,Lebanon,164,78,440,
02/06/2021,Mckean,62,3,,
09/08/2021,Lycoming,72,121,19,
08/22/2021,Northampton,98,89,17,
06/05/2021,Philadelphia,1757,3292,,
04/09/2022,Westmoreland,26,32,41,153
09/03/2021,Greene,16,19,8,
01/04/2022,Perry,35,28,72,
04/29/2022,Clearfield,15,9,13,86
11/17/2021,Schuylkill,146,64,766,
06/21/2021,Mercer,36,31,,
02/10/2021,Columbia,305,127,,
06/19/2022,Mckean,,1,,
08/09/2021,Wyoming,14,18,,
02/06/2021,Somerset,67,49,,
02/06/2021,Sullivan,14,3,,
05/20/2021,Cumberland,850,1296,,
02/06/2021,Tioga,73,1,,
02/06/2021,Union,158,34,,
06/13/2022,Lawrence,6,7,7,18
02/06/2021,Warren,29,3,,
03/17/2021,Erie,1238,1853,,
04/07/2022,Montgomery,137,249,220,1255
01/13/2022,Bradford,58,28,46,
02/06/2021,Wyoming,61,18,,
11/25/2021,Adams,1,1,3,
03/10/2021,Lancaster,2498,1370,,
02/07/2021,Adams,37,18,,
02/28/2022,Lycoming,23,28,36,
02/07/2021,Armstrong,124,126,,
10/25/2021,Tioga,49,12,90,
02/07/2021,Bedford,1,2,,
02/07/2021,Bradford,5,5,,
06/20/2022,Adams,3,6,12,23
04/04/2022,Westmoreland,27,54,55,346
01/31/2021,Montgomery,824,233,,
03/18/2021,Susquehanna,174,56,,
02/07/2021,Clarion,15,8,,
10/19/2021,Luzerne,180,141,601,
02/07/2021,Clinton,87,2,,
06/18/2022,Adams,4,3,3,8
02/07/2021,Crawford,1,,,
06/11/2022,Cambria,3,2,7,11
02/07/2021,Erie,24,43,,
02/07/2021,Fayette,19,47,,
03/12/2021,Chester,2676,2674,,
02/07/2021,Fulton,9,,,
02/07/2021,Greene,1,1,,
02/07/2021,Indiana,1,24,,
02/07/2021,Jefferson,1,,,
02/07/2021,Juniata,48,,,
05/13/2022,Wyoming,3,7,5,26
11/19/2021,Out-of-State,2087,329,1154,
02/07/2021,Lawrence,137,6,,
04/16/2021,Lackawanna,1081,1670,,
09/20/2021,Westmoreland,133,208,76,
02/07/2021,Lycoming,221,26,,
02/07/2021,Mercer,11,3,,
05/27/2022,Delaware,105,104,235,460
03/24/2021,Tioga,158,219,,
05/13/2021,Centre,694,1731,,
06/20/2022,Jefferson,,1,2,5
02/05/2022,Delaware,232,284,386,
08/22/2021,Mckean,13,7,1,
02/07/2021,Perry,26,5,,
05/16/2022,Juniata,4,1,1,17
02/07/2021,Pike,15,12,,
01/08/2021,Armstrong,228,71,,
02/07/2021,Snyder,61,7,,
02/07/2021,Somerset,14,7,,
02/07/2021,Sullivan,7,1,,
02/07/2021,Susquehanna,21,1,,
02/07/2021,Tioga,8,2,,
02/07/2021,Union,83,15,,
02/07/2021,Warren,3,1,,
11/19/2021,Monroe,225,72,603,
02/07/2021,Wayne,77,6,,
06/23/2022,Clearfield,7,9,2,29
02/07/2021,Wyoming,53,2,,
03/16/2021,Berks,1607,1201,,
11/04/2021,Somerset,42,37,303,
05/07/2021,Erie,789,659,,
02/08/2021,Armstrong,95,85,,
04/16/2022,Westmoreland,19,17,21,83
01/19/2022,Berks,324,236,696,
06/09/2022,Mercer,7,9,8,48
07/08/2022,Philadelphia,152,132,178,
02/08/2021,Bradford,48,95,,
01/10/2022,Bedford,17,10,36,
05/13/2021,Huntingdon,32,333,,
02/08/2021,Cameron,13,16,,
05/30/2021,Luzerne,90,119,,
03/01/2022,Lycoming,24,19,42,
02/08/2021,Clarion,39,6,,
08/10/2021,Franklin,119,81,,
02/08/2021,Clinton,141,7,,
01/10/2022,Lebanon,167,82,268,
02/08/2021,Crawford,501,23,,
03/16/2022,York,100,65,112,
02/08/2021,Elk,86,23,,
05/25/2022,Crawford,11,13,16,67
12/12/2021,Venango,21,17,35,
02/08/2021,Forest,24,,,
02/08/2021,Fulton,2,3,,
02/08/2021,Greene,29,16,,
02/08/2021,Huntingdon,104,37,,
02/08/2021,Indiana,65,26,,
12/03/2021,Butler,218,361,868,
02/08/2021,Juniata,64,5,,
02/16/2021,Carbon,83,68,,
02/08/2021,Lawrence,333,92,,
08/09/2021,Lancaster,404,230,,
10/23/2021,Franklin,57,54,205,
01/28/2021,Out-of-State,3100,1341,,
01/01/2021,Luzerne,61,,,
04/28/2021,Luzerne,1201,1970,,
03/11/2022,Butler,15,22,36,
02/08/2021,Mifflin,185,9,,
01/11/2021,Somerset,114,85,,
08/30/2021,Armstrong,53,53,8,
08/22/2021,Clearfield,14,35,5,
02/08/2021,Perry,83,41,,
02/08/2021,Pike,88,38,,
02/08/2021,Potter,13,,,
04/20/2022,Warren,5,11,7,45
02/24/2021,Adams,424,389,,
02/08/2021,Sullivan,12,2,,
08/16/2021,Jefferson,23,16,3,
05/23/2022,Perry,4,9,15,31
09/11/2021,Butler,62,94,21,
02/08/2021,Venango,77,32,,
02/08/2021,Warren,12,7,,
02/05/2021,Delaware,2341,1292,,
10/16/2021,Philadelphia,763,875,895,
11/27/2021,Jefferson,24,14,50,
05/30/2022,Clinton,,,,2
02/16/2021,Clearfield,617,348,,
03/14/2021,Cambria,22,114,,
01/14/2021,Luzerne,941,68,,
11/28/2021,Berks,134,87,347,
07/20/2021,Lawrence,48,37,,
06/25/2022,Clearfield,1,,1,7
06/15/2021,Lycoming,100,317,,
02/15/2021,Philadelphia,2829,1678,,
06/11/2022,Susquehanna,1,4,3,2
11/22/2021,Lawrence,113,51,327,
07/02/2022,Potter,,,2,
01/13/2022,Allegheny,1219,603,2748,
02/26/2021,Franklin,259,493,,
01/29/2021,Out-of-State,2961,742,,
02/17/2021,Armstrong,201,158,,
12/20/2020,Schuylkill,22,,,
04/27/2021,Perry,173,156,,
05/29/2022,Lehigh,15,16,20,31
02/09/2021,Forest,52,6,,
02/21/2022,Lehigh,110,121,214,
02/09/2021,Fulton,2,2,,
06/23/2021,Franklin,105,142,,
02/09/2021,Juniata,65,25,,
11/18/2021,Warren,65,42,411,
05/05/2021,Dauphin,823,2231,,
01/09/2022,Delaware,502,307,599,
07/11/2021,Mercer,9,15,,
04/18/2021,Montgomery,5732,4914,,
09/12/2021,Northampton,96,100,13,
02/09/2021,Mckean,74,11,,
02/11/2022,Montour,4,4,16,
11/04/2021,Pike,57,34,123,
11/15/2021,Westmoreland,301,167,963,
03/03/2021,Blair,391,342,,
04/15/2022,Wyoming,6,6,6,18
05/15/2022,Northampton,15,15,27,45
08/01/2021,Mifflin,12,8,,
02/09/2021,Perry,112,71,,
07/11/2022,Bedford,3,4,1,3
02/09/2021,Potter,40,20,,
02/14/2021,Mercer,4,15,,
10/30/2021,Westmoreland,177,80,642,
02/09/2021,Sullivan,13,2,,
02/09/2021,Tioga,229,51,,
04/03/2021,Lebanon,659,468,,
02/09/2021,Venango,216,65,,
03/09/2021,Adams,410,194,,
01/26/2022,Mercer,43,59,70,
12/27/2021,Lycoming,87,69,200,
09/27/2021,Beaver,110,45,199,
03/27/2021,Lackawanna,855,777,,
02/23/2022,Butler,31,68,60,
01/23/2022,Delaware,345,183,547,
02/10/2021,Bedford,143,126,,
02/10/2021,Blair,379,122,,
10/27/2021,Out-of-State,1204,402,968,
12/02/2021,Greene,37,13,77,
07/04/2022,Allegheny,7,7,5,20
02/10/2021,Cambria,383,91,,
02/10/2021,Cameron,36,44,,
04/12/2021,Lebanon,426,482,,
01/06/2021,Lycoming,523,28,,
04/02/2022,Adams,8,12,8,41
02/10/2021,Clarion,63,15,,
02/10/2021,Clinton,169,21,,
04/16/2021,Somerset,172,834,,
04/15/2021,Perry,130,184,,
04/10/2021,York,1828,2093,,
06/19/2022,Wayne,,,2,4
03/01/2022,Bucks,77,92,157,
06/26/2022,Dauphin,9,5,11,12
02/10/2021,Forest,21,4,,
03/23/2021,Columbia,387,89,,
02/10/2021,Fulton,117,1,,
03/06/2021,Lackawanna,771,1547,,
05/12/2022,Perry,2,3,7,25
08/23/2021,Chester,362,411,107,
01/13/2022,Cambria,71,38,153,
02/03/2022,Franklin,35,47,74,
11/20/2021,Blair,87,33,167,
10/26/2021,Pike,68,36,118,
01/17/2022,Beaver,42,26,68,
05/15/2021,Fayette,169,162,,
02/10/2021,Mckean,72,22,,
01/16/2022,Snyder,4,7,23,
10/14/2021,Lycoming,62,76,113,
06/02/2021,Monroe,351,579,,
03/01/2021,Washington,407,591,,
02/11/2022,Bucks,222,295,382,
12/20/2020,Centre,46,,,
01/22/2022,Mifflin,8,5,15,
02/10/2021,Potter,22,5,,
05/12/2022,Cambria,9,10,15,68
02/06/2022,Westmoreland,14,59,36,
09/13/2021,Washington,126,181,32,
02/10/2021,Sullivan,15,8,,
03/09/2022,Huntingdon,8,10,5,
02/10/2021,Tioga,68,16,,
04/05/2022,Westmoreland,41,48,94,339
02/10/2021,Venango,112,10,,
06/24/2022,Northampton,19,19,55,155
05/09/2022,Allegheny,205,244,278,1203
04/03/2022,Lancaster,19,16,37,141
03/25/2022,Out-of-State,188,72,68,
06/01/2022,Franklin,25,13,52,70
11/04/2021,Montgomery,1395,395,3555,
03/02/2022,Franklin,23,28,27,
12/09/2021,Montgomery,1380,872,3258,
02/11/2021,Armstrong,182,96,,
10/31/2021,Allegheny,430,233,1456,
11/09/2021,Montour,16,5,56,
10/25/2021,Montour,12,6,80,
11/05/2021,Clearfield,41,30,192,
05/27/2021,Lancaster,634,1269,,
11/02/2021,Cumberland,324,175,996,
04/24/2022,Beaver,3,4,3,22
02/11/2021,Cameron,86,1,,
02/21/2022,Centre,20,20,38,
01/13/2021,Schuylkill,368,148,,
09/27/2021,Schuylkill,87,56,82,
10/19/2021,Blair,51,33,294,
02/11/2021,Clinton,139,58,,
02/14/2021,Lawrence,55,18,,
05/20/2021,Bradford,76,98,,
02/11/2021,Elk,797,23,,
11/12/2021,Clearfield,71,41,282,
02/04/2021,Dauphin,547,213,,
02/11/2021,Forest,55,41,,
01/08/2021,Carbon,124,27,,
02/11/2021,Fulton,6,8,,
02/11/2021,Greene,31,14,,
04/21/2021,Susquehanna,122,182,,
05/12/2022,Adams,8,7,8,62
01/08/2022,Pike,45,10,48,
04/21/2021,Perry,135,152,,
02/11/2021,Lawrence,352,199,,
11/09/2021,Carbon,54,27,217,
04/09/2022,Montgomery,141,182,178,770
01/08/2021,Washington,380,219,,
02/11/2021,Mckean,180,155,,
02/01/2022,Franklin,37,58,82,
10/18/2021,Huntingdon,19,15,18,
01/16/2021,Blair,9,3,,
06/06/2022,Mifflin,7,1,7,18
02/26/2021,Snyder,52,241,,
05/21/2021,Wayne,209,100,,
12/28/2021,Monroe,241,114,616,
04/19/2021,Berks,1558,1508,,
02/11/2021,Potter,35,10,,
08/05/2021,Clearfield,52,200,,
02/11/2021,Sullivan,40,10,,
01/27/2022,Indiana,45,27,64,
01/12/2022,Erie,209,149,420,
06/12/2022,Butler,7,10,6,14
05/26/2021,Snyder,46,60,,
05/20/2022,Sullivan,2,4,3,10
08/17/2021,Dauphin,318,216,62,
05/22/2021,Berks,925,1444,,
05/10/2022,Erie,38,45,44,234
04/01/2022,Washington,36,44,52,229
12/24/2020,Somerset,39,,,
10/13/2021,Berks,218,244,449,
05/29/2021,Franklin,124,186,,
06/25/2022,Indiana,1,2,1,8
07/19/2021,Bradford,22,11,,
04/26/2021,Bucks,2345,1564,,
12/09/2021,Lycoming,115,86,278,
03/31/2021,Crawford,477,367,,
05/23/2021,Franklin,60,55,,
06/29/2021,Schuylkill,75,108,,
04/27/2021,Butler,827,800,,
01/29/2022,Somerset,12,23,8,
02/12/2021,Clarion,293,68,,
12/07/2021,Lehigh,366,315,1193,
02/06/2022,Dauphin,97,131,106,
10/21/2021,Fayette,104,76,201,
02/12/2021,Crawford,202,254,,
12/30/2021,Lackawanna,289,165,623,
06/06/2022,Fulton,,2,4,4
02/12/2021,Elk,106,29,,
11/27/2021,Monroe,135,79,206,
02/12/2021,Forest,63,42,,
09/05/2021,Lebanon,33,51,1,
07/02/2022,Carbon,6,,3,3
04/21/2022,Venango,4,10,7,34
04/04/2022,Delaware,120,161,178,619
02/12/2021,Lawrence,407,356,,
06/28/2022,Mckean,4,7,5,23
06/08/2022,Philadelphia,199,190,271,
12/22/2020,Delaware,961,2,,
08/13/2021,Clearfield,59,58,2,
02/12/2021,Mckean,70,6,,
04/03/2022,Delaware,53,73,76,326
03/25/2021,Adams,642,182,,
02/05/2022,Pike,16,17,20,
09/30/2021,Delaware,474,355,733,
01/28/2022,Montgomery,557,390,995,
02/13/2021,Lehigh,475,469,,
04/01/2021,Bucks,4284,3937,,
03/06/2021,Allegheny,4862,2887,,
03/31/2022,Mercer,9,21,24,120
01/31/2022,Westmoreland,81,122,135,
02/12/2021,Potter,58,11,,
02/12/2021,Schuylkill,385,337,,
05/04/2022,Northampton,25,21,35,120
02/12/2021,Sullivan,24,14,,
02/12/2021,Tioga,133,83,,
03/25/2022,Tioga,7,5,10,
02/12/2021,Venango,221,61,,
02/12/2021,Warren,147,191,,
02/09/2022,Somerset,2,9,19,
02/22/2022,Adams,10,22,40,
03/21/2022,Delaware,87,82,97,
02/24/2022,Schuylkill,25,37,55,
06/04/2021,Monroe,271,755,,
10/03/2021,Crawford,18,8,36,
02/13/2021,Armstrong,68,54,,
06/23/2022,Lackawanna,32,12,27,65
02/13/2021,Bedford,15,5,,
10/16/2021,Somerset,21,17,84,
04/07/2021,Snyder,67,124,,
06/08/2022,Luzerne,31,23,46,176
02/13/2021,Cambria,478,570,,
02/13/2021,Cameron,6,,,
05/05/2021,Butler,342,768,,
05/24/2021,Blair,114,661,,
02/13/2021,Clarion,19,63,,
06/02/2022,Northampton,29,32,62,199
02/13/2021,Clinton,79,20,,
03/27/2022,Delaware,34,29,62,
06/14/2022,Perry,2,5,8,9
05/13/2022,Venango,8,11,14,26
01/10/2022,Monroe,186,92,315,
01/08/2022,Perry,35,20,68,
02/13/2021,Forest,1,1,,
04/05/2022,Washington,23,22,44,220
02/13/2021,Greene,44,4,,
07/05/2022,Montgomery,105,86,145,229
12/31/2021,Luzerne,145,84,273,
12/31/2020,Westmoreland,309,,,
02/13/2021,Juniata,112,31,,
06/04/2021,Delaware,769,2331,,
02/13/2021,Lawrence,132,37,,
11/02/2021,Clinton,41,14,121,
04/30/2022,Lawrence,4,6,11,14
01/31/2022,Cambria,36,68,50,
02/13/2021,Mckean,37,3,,
02/13/2021,Mifflin,127,48,,
01/16/2021,Delaware,853,244,,
12/03/2021,Montour,15,21,166,
04/12/2022,Mercer,18,19,30,102
08/24/2021,Northampton,331,388,210,
02/13/2021,Potter,15,1,,
07/11/2022,Adams,8,7,9,48
06/08/2022,Blair,5,6,16,43
02/07/2022,Lancaster,132,188,217,
05/14/2021,Butler,650,1099,,
02/13/2021,Tioga,66,48,,
02/13/2021,Union,36,24,,
04/25/2021,Fayette,64,55,,
08/09/2021,Chester,424,310,,
04/05/2022,Lebanon,22,22,26,166
08/05/2021,Wayne,50,31,,
06/16/2022,Franklin,10,13,34,62
01/02/2022,Monroe,93,42,83,
02/20/2021,Washington,611,406,,
11/28/2021,Cambria,42,35,87,
04/07/2022,Wayne,3,9,7,63
02/14/2021,Bedford,6,8,,
09/30/2021,Wayne,21,29,34,
02/14/2021,Blair,188,110,,
02/14/2021,Bradford,15,1,,
02/14/2021,Cambria,21,59,,
04/28/2022,Lehigh,31,37,55,298
05/21/2022,Berks,34,41,55,190
06/09/2021,Indiana,48,89,,
02/14/2021,Clinton,21,9,,
02/14/2021,Crawford,7,45,,
02/14/2021,Cumberland,98,78,,
06/22/2021,Lehigh,376,821,,
06/26/2021,Fayette,30,49,,
02/14/2021,Fayette,28,73,,
02/14/2021,Forest,1,,,
02/14/2021,Franklin,8,13,,
02/14/2021,Fulton,2,1,,
02/14/2021,Greene,20,26,,
02/14/2021,Huntingdon,47,101,,
02/14/2021,Indiana,14,69,,
02/14/2021,Jefferson,8,1,,
03/31/2021,Lycoming,204,275,,
11/09/2021,Mifflin,36,25,72,
04/26/2021,Snyder,23,94,,
06/23/2022,Monroe,12,15,12,82
09/13/2021,Northampton,204,265,45,
08/07/2021,Luzerne,179,113,,
12/01/2021,Mercer,194,97,316,
02/14/2021,Mckean,55,3,,
11/30/2021,Out-of-State,1496,640,944,
02/14/2021,Mifflin,65,7,,
11/06/2021,Bedford,24,21,56,
04/09/2021,Perry,192,168,,
02/14/2021,Montour,49,34,,
04/25/2021,Pike,39,32,,
01/14/2022,Out-of-State,1969,334,729,
07/01/2022,Lawrence,4,13,4,8
02/13/2022,Allegheny,118,100,131,
02/14/2021,Schuylkill,73,174,,
02/14/2021,Snyder,51,6,,
04/18/2022,Fayette,9,15,17,94
02/14/2021,Sullivan,4,,,
07/27/2021,Schuylkill,145,72,,
02/14/2021,Tioga,6,34,,
05/28/2021,Carbon,87,172,,
02/14/2021,Venango,4,2,,
02/14/2021,Warren,,4,,
11/17/2021,Northumberland,84,29,448,
02/14/2021,Wayne,22,51,,
01/27/2021,Monroe,512,148,,
11/03/2021,Philadelphia,1394,1234,3996,
09/24/2021,Crawford,52,36,349,
11/18/2021,Northampton,570,97,795,
04/22/2022,Fayette,16,17,21,101
04/13/2021,Franklin,502,622,,
05/20/2022,Tioga,4,9,3,29
04/03/2021,Fayette,114,386,,
04/23/2021,Luzerne,1294,1505,,
02/15/2021,Blair,78,84,,
07/27/2021,Forest,6,4,,
12/17/2021,Philadelphia,2690,1172,6235,
05/04/2021,Crawford,64,648,,
03/22/2021,Lycoming,320,298,,
02/15/2021,Cameron,28,6,,
02/02/2021,Pike,59,6,,
03/24/2022,Bucks,61,61,94,
08/21/2021,Crawford,26,28,3,
02/17/2021,Pike,74,62,,
01/28/2021,Lancaster,1192,565,,
